x y z
-0.367 0.776 0.116
-0.367 0.857 0.116
-0.367 0.939 0.116
-0.367 1.020 0.116
-0.367 1.102 0.116
-0.367 1.184 0.115
-0.367 1.265 0.115
-0.367 1.347 0.115
-0.367 1.429 0.115
-0.367 1.510 0.115
-0.367 1.592 0.115
-0.367 1.673 0.115
-0.367 1.755 0.115
-0.367 1.837 0.115
-0.367 1.918 0.115
-0.367 2.000 0.115
-0.286 -2.000 0.162
-0.286 -1.918 0.091
-0.286 -1.837 0.091
-0.286 -1.755 0.091
-0.286 -1.673 0.091
-0.286 -1.592 0.091
-0.286 -1.510 0.091
-0.286 -1.429 0.091
-0.286 -1.347 0.091
-0.286 -1.265 0.091
-0.286 -1.184 0.091
-0.286 -1.102 0.091
-0.286 -1.020 0.093
-0.286 -0.939 0.103
-0.286 -0.857 0.116
-0.286 -0.776 0.119
-0.286 -0.694 0.113
-0.286 -0.612 0.105
-0.286 -0.531 0.099
-0.286 -0.449 0.096
-0.286 -0.367 0.094
-0.286 -0.286 0.092
-0.286 -0.204 0.092
-0.286 -0.122 0.091
-0.286 -0.041 0.091
-0.286 0.041 0.091
-0.286 0.122 0.090
-0.286 0.204 0.090
-0.286 0.286 0.090
-0.286 0.367 0.090
-0.286 0.449 0.090
-0.286 0.531 0.090
-0.286 0.612 0.090
-0.286 0.694 0.090
-0.286 0.776 0.090
-0.286 0.857 0.090
-0.286 0.939 0.090
-0.286 1.020 0.090
-0.286 1.102 0.090
-0.286 1.184 0.090
-0.286 1.265 0.090
-0.286 1.347 0.090
-0.286 1.429 0.090
-0.286 1.510 0.089
-0.286 1.592 0.089
-0.286 1.673 0.089
-0.286 1.755 0.089
-0.286 1.837 0.089
-0.286 1.918 0.089
-0.286 2.000 0.089
-0.204 -2.000 0.090
-0.204 -1.918 0.066
-0.204 -1.837 0.066
-0.204 -1.755 0.066
-0.204 -1.673 0.066
-0.204 -1.592 0.065
-0.204 -1.510 0.065
-0.204 -1.429 0.065
-0.204 -1.347 0.065
-0.204 -1.265 0.065
-0.204 -1.184 0.065
-0.204 -1.102 0.065
-0.204 -1.020 0.065
-0.204 -0.939 0.069
-0.204 -0.857 0.075
-0.204 -0.776 0.079
-0.204 -0.694 0.078
-0.204 -0.612 0.073
-0.204 -0.531 0.070
-0.204 -0.449 0.068
-0.204 -0.367 0.067
-0.204 -0.286 0.066
-0.204 -0.204 0.065
-0.204 -0.122 0.065
-0.204 -0.041 0.065
-0.204 0.041 0.065
-0.204 0.122 0.065
-0.204 0.204 0.064
-0.204 0.286 0.064
-0.204 0.367 0.064
-0.204 0.449 0.064
-0.204 0.531 0.064
-0.204 0.612 0.064
-0.204 0.694 0.064
-0.204 0.776 0.064
-0.204 0.857 0.064
-0.204 0.939 0.064
-0.204 1.020 0.064
-0.204 1.102 0.064
-0.204 1.184 0.064
-0.204 1.265 0.064
-0.204 1.347 0.064
-0.204 1.429 0.064
-0.204 1.510 0.064
-0.204 1.592 0.064
-0.204 1.673 0.064
-0.204 1.755 0.063
-0.204 1.837 0.063
-0.204 1.918 0.063
-0.204 2.000 0.063
-0.122 -2.000 0.041
-0.122 -1.918 0.040
-0.122 -1.837 0.040
-0.122 -1.755 0.040
-0.122 -1.673 0.040
-0.122 -1.592 0.040
-0.122 -1.510 0.040
-0.122 -1.429 0.040
-0.122 -1.347 0.040
-0.122 -1.265 0.039
-0.122 -1.184 0.039
-0.122 -1.102 0.039
-0.122 -1.020 0.039
-0.122 -0.939 0.040
-0.122 -0.857 0.041
-0.122 -0.776 0.043
-0.122 -0.694 0.045
-0.122 -0.612 0.043
-0.122 -0.531 0.042
-0.122 -0.449 0.040
-0.122 -0.367 0.040
-0.122 -0.286 0.039
-0.122 -0.204 0.039
-0.122 -0.122 0.039
-0.122 -0.041 0.039
-0.122 0.041 0.039
-0.122 0.122 0.039
-0.122 0.204 0.039
-0.122 0.286 0.039
-0.122 0.367 0.039
-0.122 0.449 0.038
-0.122 0.531 0.038
-0.122 0.612 0.038
-0.122 0.694 0.038
-0.122 0.776 0.038
-0.122 0.857 0.038
-0.122 0.939 0.038
-0.122 1.020 0.038
-0.122 1.102 0.038
-0.122 1.184 0.038
-0.122 1.265 0.038
-0.122 1.347 0.038
-0.122 1.429 0.038
-0.122 1.510 0.038
-0.122 1.592 0.038
-0.122 1.673 0.038
-0.122 1.755 0.038
-0.122 1.837 0.038
-0.122 1.918 0.038
-0.122 2.000 0.038
-0.041 -2.000 0.014
-0.041 -1.918 0.014
-0.041 -1.837 0.014
-0.041 -1.755 0.014
-0.041 -1.673 0.014
-0.041 -1.592 0.014
-0.041 -1.510 0.014
-0.041 -1.429 0.014
-0.041 -1.347 0.014
-0.041 -1.265 0.014
-0.041 -1.184 0.014
-0.041 -1.102 0.014
-0.041 -1.020 0.014
-0.041 -0.939 0.013
-0.041 -0.857 0.013
-0.041 -0.776 0.014
-0.041 -0.694 0.015
-0.041 -0.612 0.014
-0.041 -0.531 0.014
-0.041 -0.449 0.014
-0.041 -0.367 0.013
-0.041 -0.286 0.013
-0.041 -0.204 0.013
-0.041 -0.122 0.013
-0.041 -0.041 0.013
-0.041 0.041 0.013
-0.041 0.122 0.013
-0.041 0.204 0.013
-0.041 0.286 0.013
-0.041 0.367 0.013
-0.041 0.449 0.013
-0.041 0.531 0.013
-0.041 0.612 0.013
-0.041 0.694 0.012
-0.041 0.776 0.012
-0.041 0.857 0.012
-0.041 0.939 0.012
-0.041 1.020 0.012
-0.041 1.102 0.012
-0.041 1.184 0.012
-0.041 1.265 0.012
-0.041 1.347 0.012
-0.041 1.429 0.012
-0.041 1.510 0.012
-0.041 1.592 0.012
-0.041 1.673 0.012
-0.041 1.755 0.012
-0.041 1.837 0.012
-0.041 1.918 0.012
-0.041 2.000 0.012
0.041 -2.000 0.022
0.041 -1.918 0.020
0.041 -1.837 0.020
0.041 -1.755 0.019
0.041 -1.673 0.019
0.041 -1.592 0.018
0.041 -1.510 0.018
0.041 -1.429 0.017
0.041 -1.347 0.016
0.041 -1.265 0.016
0.041 -1.184 0.015
0.041 -1.102 0.014
0.041 -1.020 0.013
0.041 -0.939 0.013
0.041 -0.857 0.013
0.041 -0.776 0.012
0.041 -0.694 0.012
0.041 -0.612 0.013
0.041 -0.531 0.013
0.041 -0.449 0.013
0.041 -0.367 0.013
0.041 -0.286 0.013
0.041 -0.204 0.013
0.041 -0.122 0.013
0.041 -0.041 0.013
0.041 0.041 0.013
0.041 0.122 0.013
0.041 0.204 0.013
0.041 0.286 0.013
0.041 0.367 0.013
0.041 0.449 0.013
0.041 0.531 0.013
0.041 0.612 0.013
0.041 0.694 0.013
0.041 0.776 0.013
0.041 0.857 0.013
0.041 0.939 0.013
0.041 1.020 0.014
0.041 1.102 0.014
0.041 1.184 0.014
0.041 1.265 0.014
0.041 1.347 0.014
0.041 1.429 0.014
0.041 1.510 0.014
0.041 1.592 0.014
0.041 1.673 0.014
0.041 1.755 0.014
0.041 1.837 0.014
0.041 1.918 0.014
0.041 2.000 0.014
0.122 -2.000 0.089
0.122 -1.918 0.064
0.122 -1.837 0.063
0.122 -1.755 0.062
0.122 -1.673 0.060
0.122 -1.592 0.059
0.122 -1.510 0.057
0.122 -1.429 0.055
0.122 -1.347 0.053
0.122 -1.265 0.050
0.122 -1.184 0.047
0.122 -1.102 0.044
0.122 -1.020 0.041
0.122 -0.939 0.041
0.122 -0.857 0.041
0.122 -0.776 0.039
0.122 -0.694 0.038
0.122 -0.612 0.038
0.122 -0.531 0.038
0.122 -0.449 0.038
0.122 -0.367 0.039
0.122 -0.286 0.039
0.122 -0.204 0.039
0.122 -0.122 0.039
0.122 -0.041 0.039
0.122 0.041 0.039
0.122 0.122 0.039
0.122 0.204 0.039
0.122 0.286 0.039
0.122 0.367 0.039
0.122 0.449 0.039
0.122 0.531 0.039
0.122 0.612 0.039
0.122 0.694 0.039
0.122 0.776 0.039
0.122 0.857 0.039
0.122 0.939 0.039
0.122 1.020 0.039
0.122 1.102 0.039
0.122 1.184 0.039
0.122 1.265 0.039
0.122 1.347 0.040
0.122 1.429 0.040
0.122 1.510 0.040
0.122 1.592 0.040
0.122 1.673 0.040
0.122 1.755 0.040
0.122 1.837 0.040
0.122 1.918 0.040
0.122 2.000 0.040
0.204 -2.000 0.176
0.204 -1.918 0.111
0.204 -1.837 0.106
0.204 -1.755 0.105
0.204 -1.673 0.103
0.204 -1.592 0.100
0.204 -1.510 0.098
0.204 -1.429 0.094
0.204 -1.347 0.090
0.204 -1.265 0.086
0.204 -1.184 0.081
0.204 -1.102 0.075
0.204 -1.020 0.073
0.204 -0.939 0.074
0.204 -0.857 0.073
0.204 -0.776 0.069
0.204 -0.694 0.065
0.204 -0.612 0.064
0.204 -0.531 0.064
0.204 -0.449 0.064
0.204 -0.367 0.064
0.204 -0.286 0.064
0.204 -0.204 0.064
0.204 -0.122 0.064
0.204 -0.041 0.065
0.204 0.041 0.065
0.204 0.122 0.065
0.204 0.204 0.065
0.204 0.286 0.065
0.204 0.367 0.065
0.204 0.449 0.065
0.204 0.531 0.065
0.204 0.612 0.065
0.204 0.694 0.065
0.204 0.776 0.065
0.204 0.857 0.065
0.204 0.939 0.065
0.204 1.020 0.065
0.204 1.102 0.065
0.204 1.184 0.065
0.204 1.265 0.065
0.204 1.347 0.065
0.204 1.429 0.065
0.204 1.510 0.065
0.204 1.592 0.065
0.204 1.673 0.066
0.204 1.755 0.066
0.204 1.837 0.066
0.204 1.918 0.066
0.204 2.000 0.066
0.286 -2.000 0.280
0.286 -1.918 0.176
0.286 -1.837 0.151
0.286 -1.755 0.148
0.286 -1.673 0.146
0.286 -1.592 0.143
0.286 -1.510 0.139
0.286 -1.429 0.134
0.286 -1.347 0.129
0.286 -1.265 0.123
0.286 -1.184 0.116
0.286 -1.102 0.110
0.286 -1.020 0.109
0.286 -0.939 0.112
0.286 -0.857 0.110
0.286 -0.776 0.104
0.286 -0.694 0.096
0.286 -0.612 0.090
0.286 -0.531 0.090
0.286 -0.449 0.090
0.286 -0.367 0.090
0.286 -0.286 0.090
0.286 -0.204 0.090
0.286 -0.122 0.090
0.286 -0.041 0.090
0.286 0.041 0.090
0.286 0.122 0.090
0.286 0.204 0.090
0.286 0.286 0.091
0.286 0.367 0.091
0.286 0.449 0.091
0.286 0.531 0.091
0.286 0.612 0.091
0.286 0.694 0.091
0.286 0.776 0.091
0.286 0.857 0.091
0.286 0.939 0.091
0.286 1.020 0.091
0.286 1.102 0.091
0.286 1.184 0.091
0.286 1.265 0.091
0.286 1.347 0.091
0.286 1.429 0.091
0.286 1.510 0.091
0.286 1.592 0.091
0.286 1.673 0.091
0.286 1.755 0.091
0.286 1.837 0.091
0.286 1.918 0.091
0.286 2.000 0.092
0.367 -2.000 0.399
0.367 -1.918 0.261
0.367 -1.837 0.198
0.367 -1.755 0.192
0.367 -1.673 0.189
0.367 -1.592 0.185
0.367 -1.510 0.181
0.367 -1.429 0.175
0.367 -1.347 0.169
0.367 -1.265 0.162
0.367 -1.184 0.153
0.367 -1.102 0.149
0.367 -1.020 0.150
0.367 -0.939 0.154
0.367 -0.857 0.152
0.367 -0.776 0.143
0.367 -0.694 0.131
0.367 -0.612 0.120
0.367 -0.531 0.116
0.367 -0.449 0.116
0.367 -0.367 0.116
0.367 -0.286 0.116
0.367 -0.204 0.116
0.367 -0.122 0.116
0.367 -0.041 0.116
0.367 0.041 0.116
0.367 0.122 0.116
0.367 0.204 0.116
0.367 0.286 0.116
0.367 0.367 0.116
0.367 0.449 0.116
0.367 0.531 0.116
0.367 0.612 0.117
0.367 0.694 0.117
0.367 0.776 0.117
0.367 0.857 0.117
0.367 0.939 0.117
0.367 1.020 0.117
0.367 1.102 0.117
0.367 1.184 0.117
0.367 1.265 0.117
0.367 1.347 0.117
0.367 1.429 0.117
0.367 1.510 0.117
0.367 1.592 0.117
0.367 1.673 0.117
0.367 1.755 0.117
0.367 1.837 0.117
0.367 1.918 0.117
0.367 2.000 0.117
0.449 -2.000 0.531
0.449 -1.918 0.363
0.449 -1.837 0.262
0.449 -1.755 0.237
0.449 -1.673 0.233
0.449 -1.592 0.229
0.449 -1.510 0.224
0.449 -1.429 0.217
0.449 -1.347 0.210
0.449 -1.265 0.201
0.449 -1.184 0.194
0.449 -1.102 0.193
0.449 -1.020 0.196
0.449 -0.939 0.200
0.449 -0.857 0.197
0.449 -0.776 0.187
0.449 -0.694 0.170
0.449 -0.612 0.154
0.449 -0.531 0.145
0.449 -0.449 0.142
0.449 -0.367 0.142
0.449 -0.286 0.142
0.449 -0.204 0.142
0.449 -0.122 0.142
0.449 -0.041 0.142
0.449 0.041 0.142
0.449 0.122 0.142
0.449 0.204 0.142
0.449 0.286 0.142
0.449 0.367 0.142
0.449 0.449 0.142
0.449 0.531 0.142
0.449 0.612 0.142
0.449 0.694 0.142
0.449 0.776 0.142
0.449 0.857 0.142
0.449 0.939 0.143
0.449 1.020 0.143
0.449 1.102 0.143
0.449 1.184 0.143
0.449 1.265 0.143
0.449 1.347 0.143
0.449 1.429 0.143
0.449 1.510 0.143
0.449 1.592 0.143
0.449 1.673 0.143
0.449 1.755 0.143
0.449 1.837 0.143
0.449 1.918 0.143
0.449 2.000 0.143
0.531 -2.000 0.675
0.531 -1.918 0.481
0.531 -1.837 0.345
0.531 -1.755 0.285
0.531 -1.673 0.278
0.531 -1.592 0.273
0.531 -1.510 0.267
0.531 -1.429 0.260
0.531 -1.347 0.252
0.531 -1.265 0.242
0.531 -1.184 0.238
0.531 -1.102 0.240
0.531 -1.020 0.245
0.531 -0.939 0.250
0.531 -0.857 0.247
0.531 -0.776 0.234
0.531 -0.694 0.214
0.531 -0.612 0.192
0.531 -0.531 0.177
0.531 -0.449 0.170
0.531 -0.367 0.168
0.531 -0.286 0.168
0.531 -0.204 0.168
0.531 -0.122 0.168
0.531 -0.041 0.168
0.531 0.041 0.168
0.531 0.122 0.168
0.531 0.204 0.168
0.531 0.286 0.168
0.531 0.367 0.168
0.531 0.449 0.168
0.531 0.531 0.168
0.531 0.612 0.168
0.531 0.694 0.168
0.531 0.776 0.168
0.531 0.857 0.168
0.531 0.939 0.168
0.531 1.020 0.168
0.531 1.102 0.168
0.531 1.184 0.168
0.531 1.265 0.169
0.531 1.347 0.169
0.531 1.429 0.169
0.531 1.510 0.169
0.531 1.592 0.169
0.531 1.673 0.169
0.531 1.755 0.169
0.531 1.837 0.169
0.531 1.918 0.169
0.531 2.000 0.169
0.612 -2.000 0.821
0.612 -1.918 0.611
0.612 -1.837 0.445
0.612 -1.755 0.348
0.612 -1.673 0.323
0.612 -1.592 0.317
0.612 -1.510 0.311
0.612 -1.429 0.303
0.612 -1.347 0.294
0.612 -1.265 0.287
0.612 -1.184 0.287
0.612 -1.102 0.291
0.612 -1.020 0.298
0.612 -0.939 0.304
0.612 -0.857 0.300
0.612 -0.776 0.285
0.612 -0.694 0.262
0.612 -0.612 0.236
0.612 -0.531 0.215
0.612 -0.449 0.202
0.612 -0.367 0.195
0.612 -0.286 0.193
0.612 -0.204 0.193
0.612 -0.122 0.194
0.612 -0.041 0.194
0.612 0.041 0.194
0.612 0.122 0.194
0.612 0.204 0.194
0.612 0.286 0.194
0.612 0.367 0.194
0.612 0.449 0.194
0.612 0.531 0.194
0.612 0.612 0.194
0.612 0.694 0.194
0.612 0.776 0.194
0.612 0.857 0.194
0.612 0.939 0.194
0.612 1.020 0.194
0.612 1.102 0.194
0.612 1.184 0.194
0.612 1.265 0.194
0.612 1.347 0.194
0.612 1.429 0.194
0.612 1.510 0.195
0.612 1.592 0.195
0.612 1.673 0.195
0.612 1.755 0.195
0.612 1.837 0.195
0.612 1.918 0.195
0.612 2.000 0.195
0.694 -2.000 0.954
0.694 -1.918 0.753
0.694 -1.837 0.560
0.694 -1.755 0.429
0.694 -1.673 0.373
0.694 -1.592 0.362
0.694 -1.510 0.355
0.694 -1.429 0.347
0.694 -1.347 0.338
0.694 -1.265 0.335
0.694 -1.184 0.338
0.694 -1.102 0.345
0.694 -1.020 0.353
0.694 -0.939 0.360
0.694 -0.857 0.355
0.694 -0.776 0.340
0.694 -0.694 0.314
0.694 -0.612 0.283
0.694 -0.531 0.257
0.694 -0.449 0.238
0.694 -0.367 0.226
0.694 -0.286 0.221
0.694 -0.204 0.219
0.694 -0.122 0.219
0.694 -0.041 0.219
0.694 0.041 0.219
0.694 0.122 0.219
0.694 0.204 0.220
0.694 0.286 0.220
0.694 0.367 0.220
0.694 0.449 0.220
0.694 0.531 0.220
0.694 0.612 0.220
0.694 0.694 0.220
0.694 0.776 0.220
0.694 0.857 0.220
0.694 0.939 0.220
0.694 1.020 0.220
0.694 1.102 0.220
0.694 1.184 0.220
0.694 1.265 0.220
0.694 1.347 0.220
0.694 1.429 0.220
0.694 1.510 0.220
0.694 1.592 0.220
0.694 1.673 0.220
0.694 1.755 0.220
0.694 1.837 0.221
0.694 1.918 0.221
0.694 2.000 0.221
0.776 -2.000 1.076
0.776 -1.918 0.889
0.776 -1.837 0.689
0.776 -1.755 0.527
0.776 -1.673 0.433
0.776 -1.592 0.408
0.776 -1.510 0.399
0.776 -1.429 0.391
0.776 -1.347 0.385
0.776 -1.265 0.387
0.776 -1.184 0.393
0.776 -1.102 0.402
0.776 -1.020 0.411
0.776 -0.939 0.418
0.776 -0.857 0.413
0.776 -0.776 0.396
0.776 -0.694 0.368
0.776 -0.612 0.334
0.776 -0.531 0.303
0.776 -0.449 0.279
0.776 -0.367 0.261
0.776 -0.286 0.251
0.776 -0.204 0.246
0.776 -0.122 0.245
0.776 -0.041 0.245
0.776 0.041 0.245
0.776 0.122 0.245
0.776 0.204 0.245
0.776 0.286 0.245
0.776 0.367 0.245
0.776 0.449 0.246
0.776 0.531 0.246
0.776 0.612 0.246
0.776 0.694 0.246
0.776 0.776 0.246
0.776 0.857 0.246
0.776 0.939 0.246
0.776 1.020 0.246
0.776 1.102 0.246
0.776 1.184 0.246
0.776 1.265 0.246
0.776 1.347 0.246
0.776 1.429 0.246
0.776 1.510 0.246
0.776 1.592 0.246
0.776 1.673 0.246
0.776 1.755 0.246
0.776 1.837 0.246
0.776 1.918 0.246
0.776 2.000 0.246
0.857 -2.000 1.190
0.857 -1.918 1.014
0.857 -1.837 0.826
0.857 -1.755 0.641
0.857 -1.673 0.513
0.857 -1.592 0.459
0.857 -1.510 0.444
0.857 -1.429 0.436
0.857 -1.347 0.435
0.857 -1.265 0.441
0.857 -1.184 0.450
0.857 -1.102 0.461
0.857 -1.020 0.472
0.857 -0.939 0.479
0.857 -0.857 0.474
0.857 -0.776 0.455
0.857 -0.694 0.426
0.857 -0.612 0.388
0.857 -0.531 0.353
0.857 -0.449 0.323
0.857 -0.367 0.300
0.857 -0.286 0.285
0.857 -0.204 0.276
0.857 -0.122 0.272
0.857 -0.041 0.271
0.857 0.041 0.271
0.857 0.122 0.271
0.857 0.204 0.271
0.857 0.286 0.271
0.857 0.367 0.271
0.857 0.449 0.271
0.857 0.531 0.271
0.857 0.612 0.271
0.857 0.694 0.271
0.857 0.776 0.272
0.857 0.857 0.272
0.857 0.939 0.272
0.857 1.020 0.272
0.857 1.102 0.272
0.857 1.184 0.272
0.857 1.265 0.272
0.857 1.347 0.272
0.857 1.429 0.272
0.857 1.510 0.272
0.857 1.592 0.272
0.857 1.673 0.272
0.857 1.755 0.272
0.857 1.837 0.272
0.857 1.918 0.272
0.857 2.000 0.272
0.939 -2.000 1.297
0.939 -1.918 1.131
0.939 -1.837 0.953
0.939 -1.755 0.768
0.939 -1.673 0.610
0.939 -1.592 0.519
0.939 -1.510 0.492
0.939 -1.429 0.485
0.939 -1.347 0.489
0.939 -1.265 0.498
0.939 -1.184 0.510
0.939 -1.102 0.522
0.939 -1.020 0.534
0.939 -0.939 0.541
0.939 -0.857 0.536
0.939 -0.776 0.517
0.939 -0.694 0.485
0.939 -0.612 0.445
0.939 -0.531 0.406
0.939 -0.449 0.372
0.939 -0.367 0.344
0.939 -0.286 0.323
0.939 -0.204 0.308
0.939 -0.122 0.301
0.939 -0.041 0.298
0.939 0.041 0.297
0.939 0.122 0.297
0.939 0.204 0.297
0.939 0.286 0.297
0.939 0.367 0.297
0.939 0.449 0.297
0.939 0.531 0.297
0.939 0.612 0.297
0.939 0.694 0.297
0.939 0.776 0.297
0.939 0.857 0.297
0.939 0.939 0.297
0.939 1.020 0.297
0.939 1.102 0.298
0.939 1.184 0.298
0.939 1.265 0.298
0.939 1.347 0.298
0.939 1.429 0.298
0.939 1.510 0.298
0.939 1.592 0.298
0.939 1.673 0.298
0.939 1.755 0.298
0.939 1.837 0.298
0.939 1.918 0.298
0.939 2.000 0.298
1.020 -2.000 1.399
1.020 -1.918 1.240
1.020 -1.837 1.071
1.020 -1.755 0.896
1.020 -1.673 0.721
1.020 -1.592 0.597
1.020 -1.510 0.545
1.020 -1.429 0.538
1.020 -1.347 0.545
1.020 -1.265 0.557
1.020 -1.184 0.571
1.020 -1.102 0.585
1.020 -1.020 0.597
1.020 -0.939 0.605
1.020 -0.857 0.599
1.020 -0.776 0.579
1.020 -0.694 0.546
1.020 -0.612 0.504
1.020 -0.531 0.462
1.020 -0.449 0.424
1.020 -0.367 0.391
1.020 -0.286 0.365
1.020 -0.204 0.345
1.020 -0.122 0.332
1.020 -0.041 0.326
1.020 0.041 0.323
1.020 0.122 0.323
1.020 0.204 0.323
1.020 0.286 0.323
1.020 0.367 0.323
1.020 0.449 0.323
1.020 0.531 0.323
1.020 0.612 0.323
1.020 0.694 0.323
1.020 0.776 0.323
1.020 0.857 0.323
1.020 0.939 0.323
1.020 1.020 0.323
1.020 1.102 0.323
1.020 1.184 0.323
1.020 1.265 0.323
1.020 1.347 0.323
1.020 1.429 0.324
1.020 1.510 0.324
1.020 1.592 0.324
1.020 1.673 0.324
1.020 1.755 0.324
1.020 1.837 0.324
1.020 1.918 0.324
1.020 2.000 0.324
1.102 -2.000 1.496
1.102 -1.918 1.344
1.102 -1.837 1.183
1.102 -1.755 1.015
1.102 -1.673 0.844
1.102 -1.592 0.691
1.102 -1.510 0.609
1.102 -1.429 0.596
1.102 -1.347 0.604
1.102 -1.265 0.618
1.102 -1.184 0.634
1.102 -1.102 0.649
1.102 -1.020 0.662
1.102 -0.939 0.671
1.102 -0.857 0.664
1.102 -0.776 0.644
1.102 -0.694 0.609
1.102 -0.612 0.565
1.102 -0.531 0.520
1.102 -0.449 0.479
1.102 -0.367 0.442
1.102 -0.286 0.410
1.102 -0.204 0.386
1.102 -0.122 0.368
1.102 -0.041 0.357
1.102 0.041 0.351
1.102 0.122 0.349
1.102 0.204 0.349
1.102 0.286 0.349
1.102 0.367 0.349
1.102 0.449 0.349
1.102 0.531 0.349
1.102 0.612 0.349
1.102 0.694 0.349
1.102 0.776 0.349
1.102 0.857 0.349
1.102 0.939 0.349
1.102 1.020 0.349
1.102 1.102 0.349
1.102 1.184 0.349
1.102 1.265 0.349
1.102 1.347 0.349
1.102 1.429 0.349
1.102 1.510 0.349
1.102 1.592 0.349
1.102 1.673 0.349
1.102 1.755 0.350
1.102 1.837 0.350
1.102 1.918 0.350
1.102 2.000 0.350
1.184 -2.000 1.590
1.184 -1.918 1.444
1.184 -1.837 1.289
1.184 -1.755 1.128
1.184 -1.673 0.963
1.184 -1.592 0.803
1.184 -1.510 0.693
1.184 -1.429 0.662
1.184 -1.347 0.665
1.184 -1.265 0.681
1.184 -1.184 0.699
1.184 -1.102 0.715
1.184 -1.020 0.729
1.184 -0.939 0.737
1.184 -0.857 0.731
1.184 -0.776 0.709
1.184 -0.694 0.674
1.184 -0.612 0.627
1.184 -0.531 0.581
1.184 -0.449 0.536
1.184 -0.367 0.496
1.184 -0.286 0.460
1.184 -0.204 0.430
1.184 -0.122 0.407
1.184 -0.041 0.391
1.184 0.041 0.381
1.184 0.122 0.376
1.184 0.204 0.375
1.184 0.286 0.374
1.184 0.367 0.375
1.184 0.449 0.375
1.184 0.531 0.375
1.184 0.612 0.375
1.184 0.694 0.375
1.184 0.776 0.375
1.184 0.857 0.375
1.184 0.939 0.375
1.184 1.020 0.375
1.184 1.102 0.375
1.184 1.184 0.375
1.184 1.265 0.375
1.184 1.347 0.375
1.184 1.429 0.375
1.184 1.510 0.375
1.184 1.592 0.375
1.184 1.673 0.375
1.184 1.755 0.375
1.184 1.837 0.375
1.184 1.918 0.375
1.184 2.000 0.375
1.265 -2.000 1.680
1.265 -1.918 1.539
1.265 -1.837 1.390
1.265 -1.755 1.235
1.265 -1.673 1.075
1.265 -1.592 0.923
1.265 -1.510 0.797
1.265 -1.429 0.735
1.265 -1.347 0.732
1.265 -1.265 0.746
1.265 -1.184 0.764
1.265 -1.102 0.782
1.265 -1.020 0.796
1.265 -0.939 0.804
1.265 -0.857 0.798
1.265 -0.776 0.776
1.265 -0.694 0.739
1.265 -0.612 0.691
1.265 -0.531 0.643
1.265 -0.449 0.596
1.265 -0.367 0.552
1.265 -0.286 0.512
1.265 -0.204 0.478
1.265 -0.122 0.450
1.265 -0.041 0.429
1.265 0.041 0.414
1.265 0.122 0.406
1.265 0.204 0.402
1.265 0.286 0.400
1.265 0.367 0.400
1.265 0.449 0.400
1.265 0.531 0.400
1.265 0.612 0.400
1.265 0.694 0.401
1.265 0.776 0.401
1.265 0.857 0.401
1.265 0.939 0.401
1.265 1.020 0.401
1.265 1.102 0.401
1.265 1.184 0.401
1.265 1.265 0.401
1.265 1.347 0.401
1.265 1.429 0.401
1.265 1.510 0.401
1.265 1.592 0.401
1.265 1.673 0.401
1.265 1.755 0.401
1.265 1.837 0.401
1.265 1.918 0.401
1.265 2.000 0.401
1.347 -2.000 1.767
1.347 -1.918 1.631
1.347 -1.837 1.487
1.347 -1.755 1.337
1.347 -1.673 1.184
1.347 -1.592 1.039
1.347 -1.510 0.913
1.347 -1.429 0.826
1.347 -1.347 0.805
1.347 -1.265 0.813
1.347 -1.184 0.831
1.347 -1.102 0.849
1.347 -1.020 0.862
1.347 -0.939 0.871
1.347 -0.857 0.865
1.347 -0.776 0.843
1.347 -0.694 0.806
1.347 -0.612 0.757
1.347 -0.531 0.706
1.347 -0.449 0.657
1.347 -0.367 0.611
1.347 -0.286 0.567
1.347 -0.204 0.529
1.347 -0.122 0.496
1.347 -0.041 0.470
1.347 0.041 0.451
1.347 0.122 0.438
1.347 0.204 0.431
1.347 0.286 0.427
1.347 0.367 0.426
1.347 0.449 0.426
1.347 0.531 0.426
1.347 0.612 0.426
1.347 0.694 0.426
1.347 0.776 0.426
1.347 0.857 0.426
1.347 0.939 0.426
1.347 1.020 0.427
1.347 1.102 0.427
1.347 1.184 0.427
1.347 1.265 0.427
1.347 1.347 0.427
1.347 1.429 0.427
1.347 1.510 0.427
1.347 1.592 0.427
1.347 1.673 0.427
1.347 1.755 0.427
1.347 1.837 0.427
1.347 1.918 0.427
1.347 2.000 0.427
1.429 -2.000 1.851
1.429 -1.918 1.719
1.429 -1.837 1.581
1.429 -1.755 1.436
1.429 -1.673 1.291
1.429 -1.592 1.152
1.429 -1.510 1.027
1.429 -1.429 0.930
1.429 -1.347 0.882
1.429 -1.265 0.884
1.429 -1.184 0.896
1.429 -1.102 0.913
1.429 -1.020 0.926
1.429 -0.939 0.934
1.429 -0.857 0.928
1.429 -0.776 0.908
1.429 -0.694 0.873
1.429 -0.612 0.823
1.429 -0.531 0.771
1.429 -0.449 0.720
1.429 -0.367 0.671
1.429 -0.286 0.625
1.429 -0.204 0.583
1.429 -0.122 0.546
1.429 -0.041 0.515
1.429 0.041 0.491
1.429 0.122 0.474
1.429 0.204 0.462
1.429 0.286 0.456
1.429 0.367 0.453
1.429 0.449 0.452
1.429 0.531 0.452
1.429 0.612 0.452
1.429 0.694 0.452
1.429 0.776 0.452
1.429 0.857 0.452
